var,feature_importance,rank
cat115_F,1.4181982331776352e-06,746
cat107_U,1.4033487776777428e-06,747
cat116_KD,1.3452463461085056e-06,748
cat110_BF,1.2883549081000604e-06,749
cat116_BO,1.253508169690624e-06,750
cat116_CD,1.2494445422170948e-06,751
cat109_H,1.2197260116524379e-06,752
cat20_A,1.1841693798423141e-06,753
cat90_D,1.1800116344473784e-06,754
cat107_C,1.1464991598199918e-06,755
cat116_LH,1.063180767163693e-06,756
cat73_C,1.063155661168036e-06,757
cat110_AU,1.0540616831382714e-06,758
cat110_K,9.996267210534852e-07,759
cat116_FE,9.926395704297979e-07,760
cat116_CH,9.882577499951499e-07,761
cat116_GR,9.666408309762312e-07,762
cat104_O,9.465604463099158e-07,763
cat107_A,9.398600442405236e-07,764
cat55_A,8.031954243537418e-07,765
cat105_A,6.741450748904742e-07,766
cat106_A,5.11231255481706e-07,767
cat108_J,4.946920813434273e-07,768
cat110_BW,4.896438576775784e-07,769
cat81_A,4.6990222707000084e-07,770
cat110_CV,4.609015897722925e-07,771
cat116_DA,4.2527633999531307e-07,772
cat109_U,4.106061033888402e-07,773
cat116_GV,4.06531434884808e-07,774
cat105_N,3.608896917347631e-07,775
cat116_GF,2.588578403222808e-07,776
cat109_X,2.3456855288542247e-07,777
cat116_EG,2.0697176987792664e-07,778
cat64_B,1.4944571342374988e-07,779
cat110_BO,1.4860142341045578e-07,780
cat116_DL,1.4843151637063113e-07,781
cat63_B,1.4770018396872136e-07,782
cat116_KN,1.421812116838032e-07,783
cat110_CP,1.2652657715301923e-07,784
cat110_CN,8.661874632739025e-08,785
cat116_FG,7.555194169210222e-08,786
cat109_C,6.921145441465705e-08,787
cat116_IP,6.608144807790683e-08,788
cat104_B,6.19937599973274e-08,789
cat112_AQ,5.588135660041003e-08,790
cat109_AL,4.50017288159275e-08,791
cat91_H,2.7793647124829198e-08,792
cat110_D,2.636631874307849e-08,793
cat116_JM,2.4459974977769505e-08,794
cat116_HF,2.0365050133210288e-08,795
cat109_S,1.9886087351543897e-08,796
cat116_DW,1.7056807754261184e-08,797
cat97_B,1.506431559245084e-08,798
cat116_MP,1.4905770135552123e-08,799
cat111_S,1.2495918974763886e-08,800
cat64_A,9.43448824432585e-09,801
cat103_J,9.114307982039841e-09,802
cat116_HR,5.059141574344822e-09,803
cat92_I,4.0907923971088425e-09,804
cat116_CA,3.541371904992475e-09,805
cat109_T,3.1528562738559326e-09,806
cat22_B,2.841133430103691e-09,807
cat109_CA,2.746341657090828e-09,808
cat116_MR,2.6423446477923017e-09,809
cat85_A,1.4662947413077253e-09,810
cat110_DR,1.2546757314455995e-09,811
cat96_A,8.187905492094475e-10,812
cat70_A,2.9867331778551334e-10,813
cat109_BA,4.979932314182686e-11,814
cat116_MQ,0.0,815
cat116_MU,0.0,816
cat15_A,0.0,817
cat116_EH,0.0,818
cat116_KE,0.0,819
cat109_Y,0.0,820
cat109_AQ,0.0,821
cat109_AU,0.0,822
cat116_BS,0.0,823
cat116_AJ,0.0,824
cat115_A,0.0,825
cat114_Q,0.0,826
cat110_AA,0.0,827
cat116_CV,0.0,828
cat110_AO,0.0,829
cat110_BJ,0.0,830
cat110_CF,0.0,831
cat113_BI,0.0,832
cat110_DC,0.0,833
cat110_R,0.0,834
cat116_CM,0.0,835
cat109_A,0.0,836
cat116_JC,0.0,837
cat99_G,0.0,838
cat116_IM,0.0,839
cat76_C,0.0,840
cat94_G,0.0,841
cat116_H,0.0,842
cat96_C,0.0,843
cat116_GP,0.0,844
cat99_I,0.0,845
cat116_DG,0.0,846
cat99_M,0.0,847
cat100_E,0.0,848
cat116_FF,0.0,849
cat116_EN,0.0,850
cat116_EB,0.0,851
cat106_R,0.0,852
cat116_MW,0.0,853
